trial_id,fold_id,year,aggregate_observations,mean_net_return,hac_t
T0542,F05,2022,1573,0.005459267873224996,1.5755618391123978
T0542,F06,2022,1748,-0.001469328239199546,-0.6316630909161844
T0542,F07,2023,1693,-0.005452325344089138,-2.0431054023486364
T0542,F08,2023,2052,-0.006713714836140805,-4.125424427988187
T0543,F01,2020,709,-0.0029273378960924536,-2.6031079721964683
T0543,F02,2020,2357,-0.0027135843875349132,-7.042892589805046
T0543,F03,2021,2366,-0.004104344801577205,-7.647230217817035
T0543,F04,2021,2505,-0.002666269796065723,-6.689658070540274
T0543,F05,2022,2551,-0.001241874946515244,-2.5235966582448945
T0543,F06,2022,2706,-0.0022692707040267725,-6.7533548063808
T0543,F07,2023,2570,-0.0023656892009993697,-7.019331763783458
T0543,F08,2023,3161,-0.0024199654814565093,-10.797220871497187
T0544,F01,2020,631,-0.0012588082416311237,-0.6501056438059549
T0544,F02,2020,2068,-0.0039426960468150075,-4.357633549810389
T0544,F03,2021,2118,-0.005342194755942962,-3.90388660469391
T0544,F04,2021,2232,-0.00394394732859069,-4.335100216874002
T0544,F05,2022,2189,-0.0005775249528440674,-0.5004084917179233
T0544,F06,2022,2316,-0.002146718696169047,-2.8719890127903014
T0544,F07,2023,2235,-0.0030484997363704287,-3.6071517056626514
T0544,F08,2023,2714,-0.0033605617728674785,-6.437940090567052
T0545,F01,2020,543,0.0004706713402000054,0.15053662162501721
T0545,F02,2020,1789,-0.005279818698060661,-2.8390877595628092
T0545,F03,2021,1811,-0.00503351444461544,-1.6901360253560171
T0545,F04,2021,1878,-0.005129532678329073,-2.423229273458914
T0545,F05,2022,1790,0.001863726808939331,0.8041023050565819
T0545,F06,2022,1916,-0.0023334948517221123,-1.5603370191551011
T0545,F07,2023,1879,-0.003955750770078782,-2.133015426326045
T0545,F08,2023,2299,-0.004371311960262079,-4.041670940295446
T0546,F01,2020,474,-0.006736669855725495,-1.5301841712467121
T0546,F02,2020,1499,-0.0070551900950980495,-2.3038155454809175
T0546,F03,2021,1579,-0.009798475824145949,-2.220406460156361
T0546,F04,2021,1634,-0.009311008393985236,-2.8701924026231325
T0546,F05,2022,1522,0.005244771496989711,1.498502254634685
T0546,F06,2022,1615,-0.0009514514084368191,-0.4030802920960462
T0546,F07,2023,1571,-0.004563098007199799,-1.6632340866966047
T0546,F08,2023,1924,-0.006557011350828961,-3.903484609048717
T0547,F01,2020,6965,-0.0023348292694639864,-12.37554214824353
T0547,F02,2020,14485,-0.0022654205864192783,-15.534362272638747
T0547,F03,2021,14520,-0.0024543680906540595,-10.279614358228818
T0547,F04,2021,14753,-0.0022650295262567383,-14.458200414050104
T0547,F05,2022,13867,-0.0018216160788413354,-9.744065542719923
T0547,F06,2022,14865,-0.0019456086080740884,-15.633699616761577
T0547,F07,2023,14938,-0.0020618313302188883,-17.052870970009323
T0547,F08,2023,15848,-0.0022041641333937372,-23.13291585628924
T0548,F01,2020,4304,-0.002428351487919327,-3.6928127122221626
T0548,F02,2020,10468,-0.0029777700716602453,-6.26943226246422
T0548,F03,2021,11057,-0.003647730394446363,-4.950550532115127
T0548,F04,2021,11132,-0.002587930132983164,-5.163701146260877
T0548,F05,2022,9940,-0.0010673175798471225,-1.623263984094866
T0548,F06,2022,11004,-0.0017258103153934585,-4.284034172799684
T0548,F07,2023,11270,-0.0021379316227450014,-5.1136969027783
T0548,F08,2023,12305,-0.002675731761175014,-9.052561546137218
T0549,F01,2020,2409,-0.0029940242366427606,-1.7784058943130758
T0549,F02,2020,6542,-0.003733893423899662,-3.236207673723518
T0549,F03,2021,7187,-0.005459317814742947,-3.165801957321093
T0549,F04,2021,7234,-0.003307275772093308,-2.7299627039218706
T0549,F05,2022,6609,0.0011539894668652927,0.7906175740790278
T0549,F06,2022,7209,-0.0007569885549443986,-0.7774607074624885
T0549,F07,2023,7210,-0.0024952836449217996,-2.5916746435874956
T0549,F08,2023,7863,-0.004088187029467288,-5.8188268296604795
T0550,F01,2020,1516,-0.005525665295526371,-2.1123258548220534
T0550,F02,2020,4328,-0.005700573281164818,-2.8478934322490645
T0550,F03,2021,4898,-0.00919942181541091,-3.140038909034891
T0550,F04,2021,4741,-0.005959862623009383,-2.8288514090205505
T0550,F05,2022,4279,0.004221873774897142,1.6743578423346492
T0550,F06,2022,4873,0.0013759359041163348,0.8203280814249053
T0550,F07,2023,4679,-0.0029581672524309627,-1.7257602728026928
T0550,F08,2023,5151,-0.004862057305399572,-4.250261869601362
T0551,F01,2020,6977,-0.0021317250681153607,-9.253688333384357
T0551,F02,2020,14366,-0.0022890765748526144,-15.307590102448387
T0551,F03,2021,14476,-0.0024969668751806807,-10.162802099707733
T0551,F04,2021,14785,-0.002236839475783568,-14.220881224242168
T0551,F05,2022,13763,-0.0018178823661576624,-9.70227945009892
T0551,F06,2022,14713,-0.0019525642116603181,-15.672144036221262
T0551,F07,2023,14780,-0.0019528459672167287,-16.33133608611385
T0551,F08,2023,15831,-0.0021939356378307276,-22.124331816042062
T0552,F01,2020,4206,-0.002114448524895019,-3.14694193540371
T0552,F02,2020,10203,-0.002611022929448488,-5.1408821403074
T0552,F03,2021,10846,-0.003520528475659262,-4.603675964305001
T0552,F04,2021,10992,-0.0025556423740763145,-4.926363624618857
T0552,F05,2022,9764,-0.0007380242395211865,-1.2434733918958498
T0552,F06,2022,10874,-0.001609663952470885,-3.9645858425462124
T0552,F07,2023,10873,-0.001950331183057335,-4.608299433959258
T0552,F08,2023,12048,-0.002609801148000307,-8.188310276744174
T0553,F01,2020,2412,-0.0031453425332847625,-1.8690727324243908
T0553,F02,2020,6410,-0.004050659299194916,-3.4350400051821444
T0553,F03,2021,7045,-0.006506797893498061,-3.625327642473433
T0553,F04,2021,7197,-0.003325812906578181,-2.6783554737270663
T0553,F05,2022,6368,0.0019734582439443226,1.3650975098748064
T0553,F06,2022,6919,-0.00048634995790351244,-0.5009739691005262
T0553,F07,2023,6983,-0.002738106869044733,-2.772127645479721
T0553,F08,2023,7664,-0.0038835363647321966,-5.630000678389313
T0554,F01,2020,1422,-0.004279619863796903,-1.5841471827316973
T0554,F02,2020,4285,-0.0054242635331025095,-2.5554642414164874
T0554,F03,2021,4976,-0.0095774711133661,-3.173211778643752
T0554,F04,2021,4752,-0.004930041672412001,-2.356851166565356
T0554,F05,2022,4406,0.005149943701890189,2.069687599363511
T0554,F06,2022,4824,0.00089589302092361,0.5065842482228663
T0554,F07,2023,4560,-0.002868904131969968,-1.6334451679700916
T0554,F08,2023,5195,-0.005574440055569379,-4.883935141848482
T0555,F01,2020,6811,-0.0021002240336952375,-10.119596532623614
T0555,F02,2020,14283,-0.002300444259370277,-15.2414448830081
T0555,F03,2021,14452,-0.0024957830520583803,-9.736228664136519
T0555,F04,2021,14867,-0.0021838449176316346,-13.409948506606717
T0555,F05,2022,13846,-0.0019349335213703308,-10.038227214642221
T0555,F06,2022,14752,-0.0019364278475143026,-15.424279560406433
T0555,F07,2023,14546,-0.0020383906607359535,-16.655326291170127
T0555,F08,2023,15762,-0.0021040149239568147,-21.995424113382157
T0556,F01,2020,4113,-0.0023675727602635254,-3.684775255394408
T0556,F02,2020,10073,-0.0029018423375006316,-5.756365959685005
T0556,F03,2021,10874,-0.003228892459121323,-4.123263036354956
T0556,F04,2021,11144,-0.002553990315516353,-4.705235777120682
T0556,F05,2022,9850,-0.0008074315501589614,-1.258190491774998
T0556,F06,2022,10953,-0.001585223010286807,-3.713200962886385
T0556,F07,2023,10753,-0.002327375325686829,-5.460938377857495
T0556,F08,2023,11904,-0.002531350750178082,-8.051366426104117
T0557,F01,2020,2214,-0.002524344884364754,-1.4995755397121675
T0557,F02,2020,6146,-0.0035721339919492973,-3.020713783741212
T0557,F03,2021,6994,-0.0057669604464458376,-3.181570128814703
T0557,F04,2021,7061,-0.0037461574900003267,-3.0154261371022577
T0557,F05,2022,6091,0.0012574655154205443,0.8957885891616725
T0557,F06,2022,6653,-0.0011221731148884078,-1.1162580504129336
T0557,F07,2023,6566,-0.002798651043839057,-2.6380586344712786
T0557,F08,2023,7364,-0.003971800037027456,-5.657360469727376
T0558,F01,2020,1431,-0.004115984414426826,-1.4860244689826339
T0558,F02,2020,4088,-0.005603431820927856,-2.646059632584078
T0558,F03,2021,4748,-0.00882947855911304,-2.8371166292268555
T0558,F04,2021,4775,-0.00536981382282291,-2.499802374935281
T0558,F05,2022,4162,0.006108512317914994,2.505581029711161
T0558,F06,2022,4618,0.0003618760407901752,0.19707974340225407
T0558,F07,2023,4575,-0.004107259190613354,-2.2998003028092024
T0558,F08,2023,5013,-0.00538801232369184,-4.666028142092054
T0559,F01,2020,3303,-0.002024120416893666,-8.922379821077168
T0559,F02,2020,8666,-0.001856057722596199,-10.73859530801226
T0559,F03,2021,9529,-0.001692666140347621,-6.6534988337028835
T0559,F04,2021,9326,-0.0012900855859947114,-6.362037785555181
T0559,F05,2022,7728,-0.0014237775343595533,-6.381798166642745
T0559,F06,2022,8569,-0.0014156581626153953,-8.427904492822048
T0559,F07,2023,8561,-0.001763136645488992,-10.20127720271854
T0559,F08,2023,9659,-0.0017962730570308199,-12.247626324041345
T0560,F01,2020,2350,-0.002487982053983066,-3.9611270482810754
T0560,F02,2020,6412,-0.001380146570928704,-2.6100093242402447
T0560,F03,2021,7310,-0.0016326471333472695,-2.224378300840515
T0560,F04,2021,6980,-0.0019131732081242045,-3.2647183648263716
T0560,F05,2022,5649,-0.0008037527134187111,-1.1886249575780756
T0560,F06,2022,6353,-0.0010345040946393698,-2.2166170863542534
T0560,F07,2023,6473,-0.0014326078951222975,-2.9317148252224876
T0560,F08,2023,7429,-0.0020815756251565403,-5.659662798347339
T0561,F01,2020,1568,-0.0018609328215065338,-1.12374425815883
T0561,F02,2020,4382,-0.0012056129496120635,-0.9929691138979706
T0561,F03,2021,5155,-0.0033587503206095872,-1.930777478459065
T0561,F04,2021,4743,-0.002324133081370179,-1.7414936397593725
T0561,F05,2022,3870,0.0030320804321780546,1.9586226308544494
T0561,F06,2022,4389,0.0010134592765343846,0.9349005436774636
T0561,F07,2023,4582,-0.002528821432864513,-2.1966051534301205
T0561,F08,2023,5268,-0.0028494551293480087,-3.592782443230482
T0562,F01,2020,1090,-0.0038851031656688723,-1.4362320048919115
T0562,F02,2020,3107,-0.004024762859771053,-1.919901467859792
T0562,F03,2021,3575,-0.007182201614550089,-2.3966769759490028
T0562,F04,2021,3399,-0.0033465609115602897,-1.4584046687824324
T0562,F05,2022,2805,0.006831294423267605,2.443642804839889
T0562,F06,2022,3172,0.0014419299539905157,0.7424711983224808
T0562,F07,2023,3322,-0.0031337042480621864,-1.5894467209918972
T0562,F08,2023,3775,-0.004146690987508391,-3.075800276530066
T0563,F01,2020,1657,-0.0016687194031227467,-4.995583537640402
T0563,F02,2020,4750,-0.0015005668614652956,-5.892818320998531
T0563,F03,2021,5631,-0.0013774675441674085,-3.51426815062485
T0563,F04,2021,5390,-0.001480165503275792,-5.124111324713147
T0563,F05,2022,4272,-0.0015953175953204585,-4.890469173586757
T0563,F06,2022,4195,-0.00166222703241549,-5.6900533445917185
T0563,F07,2023,4456,-0.0016985440411648632,-6.032732115055028
T0563,F08,2023,5038,-0.0016202277182758684,-6.635040481785034
T0564,F01,2020,1190,-0.0026536479012035023,-3.262712089956801
T0564,F02,2020,3550,-0.0009064104740907485,-1.3588002687501883
T0564,F03,2021,4303,-0.002245610197006117,-2.499686263888263
T0564,F04,2021,3969,-0.002406032388578968,-3.2380078226246787
T0564,F05,2022,3088,-0.00011063138746595447,-0.13185067840197204
T0564,F06,2022,3192,-0.0009227243099567071,-1.3047488278751582
T0564,F07,2023,3332,-0.002550008185458765,-3.5728261671291968
T0564,F08,2023,3768,-0.00176718523018305,-3.2141164101583857
T0565,F01,2020,891,-0.004696357145150397,-2.4992185389014847
T0565,F02,2020,2757,-0.002856681575700965,-2.0382995698530277
T0565,F03,2021,3313,-0.005185643491818339,-2.710297760828282
T0565,F04,2021,3036,-0.003466718564972717,-2.24865713335979
T0565,F05,2022,2386,0.00462730166938471,2.6400332050461386
T0565,F06,2022,2469,0.0007577468477273851,0.5332995334629921
T0565,F07,2023,2577,-0.002843209716043952,-1.9036966431161964
T0565,F08,2023,3001,-0.002444746444260007,-2.3710444971983966
T0566,F01,2020,677,-0.0025987158013201297,-0.8063718326812822
T0566,F02,2020,2164,-0.0035853620470577842,-1.5423027741766664
T0566,F03,2021,2689,-0.00948976924229896,-2.8215540740346223
T0566,F04,2021,2427,-0.004984861066630421,-1.9687141592944963
T0566,F05,2022,1917,0.006656291889899841,2.259498757881743
T0566,F06,2022,2040,0.000823673323852064,0.3557431068300698
T0566,F07,2023,2127,-0.0043045415468240455,-1.8359702229042174
T0566,F08,2023,2430,-0.00507509162644105,-3.0539408542430606
T0567,F01,2020,933,-0.0017980147898402378,-3.92256850809213
T0567,F02,2020,2617,-0.00033220549700454805,-0.8926735689433648
T0567,F03,2021,3129,5.323498537534676e-06,0.009766918454851775
T0567,F04,2021,3119,-0.0021490164733331436,-5.906654110419176
T0567,F05,2022,2310,-0.0018986085102537787,-4.127799492422128
T0567,F06,2022,2343,-0.0018163067490893797,-3.799497401160475
T0567,F07,2023,2677,-0.0020258557359415824,-4.434696888002218
T0567,F08,2023,2854,-0.0016877367316788655,-4.33946821282694
T0568,F01,2020,658,-0.0022414079521016466,-2.3508951801228513
T0568,F02,2020,1920,-0.0009009368436409918,-1.0512888603618535
T0568,F03,2021,2329,-0.002106401375816959,-1.8438771644525966
T0568,F04,2021,2215,-0.003691344108781279,-4.113302758914374
T0568,F05,2022,1613,-0.0010403897865187998,-0.8916499699204192
T0568,F06,2022,1683,-0.0006902872839447932,-0.7076933202741419
T0568,F07,2023,1965,-0.002766058286484545,-2.852111287993491
T0568,F08,2023,2037,-0.0028190749766581003,-3.220617918192006
T0569,F01,2020,531,-0.0034894197109292587,-1.3825482412842849
T0569,F02,2020,1548,-0.003922104958916132,-2.400848095042787
T0569,F03,2021,1920,-0.009291464204908405,-4.128397524409676
T0569,F04,2021,1788,-0.0058060392418322485,-3.225144086882038
T0569,F05,2022,1287,0.0030660268269343295,1.312940715654174
T0569,F06,2022,1405,0.0007522829297737729,0.43041500367843444
T0569,F07,2023,1609,-0.002681491093745263,-1.530264705716287
T0569,F08,2023,1691,-0.002837095999009266,-1.847544850188864
T0570,F01,2020,442,-0.005182545385804157,-1.4783902539903293
T0570,F02,2020,1338,-0.004800417290055447,-1.565545061950387
T0570,F03,2021,1666,-0.014367585120583809,-3.2158932148526023
T0570,F04,2021,1561,-0.0048285716235851855,-1.6075678130419555
T0570,F05,2022,1115,0.005690608463403828,1.4908576288089397
T0570,F06,2022,1236,0.0024709505652481113,0.8506984552086477
T0570,F07,2023,1393,-0.0026421123904791957,-0.9085035806806973
T0570,F08,2023,1482,-0.005757937765825062,-2.619396500774841
T0571,F01,2020,2207,-0.0027082220699527035,-5.629749906789052
T0571,F02,2020,8831,-0.0027179313806436982,-12.281770163647572
T0571,F03,2021,11723,-0.00276483210949778,-9.497923379619518
T0571,F04,2021,7758,-0.0029074722144700484,-10.777064209531783
T0571,F05,2022,7838,-0.0017801237964482266,-6.0990643345690145
T0571,F06,2022,5616,-0.0020230712627031387,-7.657053564844961
T0571,F07,2023,7285,-0.0020608974889910164,-9.396454432512074
T0571,F08,2023,9195,-0.002441489758150993,-14.032995084332356
T0572,F01,2020,1284,-0.0030883286071822927,-2.018471286023309
T0572,F02,2020,5765,-0.004739012210244459,-6.7792884509335325
T0572,F03,2021,8417,-0.004467640767005912,-4.859007189026368
T0572,F04,2021,4838,-0.005096906509372557,-6.285341925404385
T0572,F05,2022,5005,-0.0010173038413902587,-0.9435090612572774
T0572,F06,2022,3423,-0.0025563582524979842,-2.8657306617218867
T0572,F07,2023,4466,-0.0029810561858881084,-4.112517942907407
T0572,F08,2023,5758,-0.0034728332151023507,-6.517858652151261
T0573,F01,2020,765,-0.003914650960018943,-1.0946721832777386
T0573,F02,2020,3516,-0.006776978720972902,-4.010417293226715
T0573,F03,2021,5281,-0.007447124578019229,-3.445882268285653
T0573,F04,2021,2948,-0.006649867148853213,-3.7030588812904357
T0573,F05,2022,3080,0.0006747128682909035,0.3205210854930144
T0573,F06,2022,2060,-0.0027762583342358527,-1.4179070558972424
T0573,F07,2023,2707,-0.004658829725860579,-2.8144920027206193
T0573,F08,2023,3363,-0.006395347532009975,-5.285702057898402
T0574,F01,2020,523,-0.004750409122492183,-0.8884213122009975
T0574,F02,2020,2318,-0.007849701064037803,-2.871578226971508
T0574,F03,2021,3652,-0.012983334962764586,-3.6299301537839144
T0574,F04,2021,2041,-0.013095910153447781,-4.359146567885902
T0574,F05,2022,2146,0.005522776242643138,1.5966133025704685
T0574,F06,2022,1470,-0.0029816912325318743,-0.8633762744800266
T0574,F07,2023,1854,-0.006782412304986494,-2.5279181328709686
T0574,F08,2023,2304,-0.010266851102508622,-4.99768631355406
T0575,F01,2020,6321,-0.002067729702325554,-8.90461627143193
T0575,F02,2020,13279,-0.0022274203180732695,-14.525846616483086
T0575,F03,2021,13563,-0.0022443253334470544,-9.324351113806113
T0575,F04,2021,13815,-0.0022531162624635274,-14.471522843718336
T0575,F05,2022,12734,-0.0017724425592640254,-9.803837619203358
T0575,F06,2022,13710,-0.001944089032810509,-15.20370329555965
T0575,F07,2023,13746,-0.002063898557164216,-16.279214227708493
T0575,F08,2023,14718,-0.0022172357721902086,-22.222245455266858
T0576,F01,2020,4533,-0.0023482378135065794,-3.739658853921029
T0576,F02,2020,10417,-0.0025769658954241637,-5.3425921093879865
T0576,F03,2021,11031,-0.0036104288643654305,-5.159244506254436
T0576,F04,2021,10994,-0.002437745472142829,-4.975336509582516
T0576,F05,2022,9967,-0.0008862151684020331,-1.5283496737806113
T0576,F06,2022,11110,-0.0016894253000533472,-4.022596321696614
T0576,F07,2023,11071,-0.0021853667076201216,-5.2258137888917595
T0576,F08,2023,11986,-0.0024516289788153703,-8.290412116671606
T0577,F01,2020,2677,-0.0028110567552061165,-1.7926811464799504
T0577,F02,2020,6798,-0.003348574016714826,-3.000674469837629
T0577,F03,2021,7548,-0.004962678332822876,-2.8947458726726674
T0577,F04,2021,7567,-0.00412138973773279,-3.517010285425508
T0577,F05,2022,6814,0.0012867008533033542,0.9004746215631557
T0577,F06,2022,7412,-0.0008880284472001773,-0.9454083619121705
T0577,F07,2023,7456,-0.003197085139337342,-3.3553367730519614
T0577,F08,2023,8062,-0.003990591526774624,-6.01264371661307
T0578,F01,2020,1678,-0.0050736977668322395,-2.0410408536958866
T0578,F02,2020,4495,-0.004483432738746386,-2.243614299541462
T0578,F03,2021,5034,-0.009100196880293164,-3.127182776642122
T0578,F04,2021,5021,-0.005685257378454922,-2.774052987726929
T0578,F05,2022,4483,0.005628908892959974,2.2061441537947606
T0578,F06,2022,4969,0.0004238905039465286,0.255035597218623
T0578,F07,2023,5090,-0.0034958676360957,-2.120610438320738
T0578,F08,2023,5388,-0.005340557644221337,-4.78546234995607
T0579,F01,2020,2516,-0.002528945272825759,-4.781728989807298
T0579,F02,2020,6936,-0.0026854601900276084,-12.579654677305097
T0579,F03,2021,7562,-0.0031396216076534592,-8.816054291764686
T0579,F04,2021,7713,-0.0026656064733612274,-11.73172374139458
T0579,F05,2022,6722,-0.00180205594016461,-6.720383296683893
T0579,F06,2022,7178,-0.0017226299923770085,-9.038668618955565
T0579,F07,2023,6932,-0.0021221793600776635,-10.88218204671522
T0579,F08,2023,8134,-0.0022518163538670843,-15.768063272804145
T0580,F01,2020,1636,-0.002700147615263825,-2.5107934585451663
T0580,F02,2020,4728,-0.0035472437911303794,-5.767219278171713
T0580,F03,2021,5365,-0.004900483309474887,-4.744913842278218
T0580,F04,2021,5362,-0.0031158711118839787,-4.375875313777091
T0580,F05,2022,4643,-0.0007336759276969611,-0.9039096060391585
T0580,F06,2022,4762,-0.0016877960420061584,-3.1197502268127995
T0580,F07,2023,4598,-0.0019019225894070341,-3.0312671828346556
T0580,F08,2023,5499,-0.0031140230115660086,-7.416801793922255
T0581,F01,2020,1181,-0.004541769950329557,-2.035510510123265
T0581,F02,2020,3507,-0.004456328947818305,-3.2592970564392822
T0581,F03,2021,3992,-0.0073517835465869,-3.2373626814705023
T0581,F04,2021,4037,-0.004344059163860004,-2.753859948523958
T0581,F05,2022,3490,0.00270476251363821,1.465991542610951
T0581,F06,2022,3611,-0.0011555117232558876,-1.0552559121913048
T0581,F07,2023,3512,-0.002255799324586263,-1.754926661462554
T0581,F08,2023,4036,-0.004529249009889168,-5.145809830738693
T0582,F01,2020,930,-0.006764412350940802,-1.807142170035781
T0582,F02,2020,2741,-0.00493271410809509,-2.1352527225395272
T0582,F03,2021,3083,-0.013665807766223694,-3.8221155180418527
T0582,F04,2021,3086,-0.004516780729075532,-1.7869454261109607
T0582,F05,2022,2674,0.0039030386077552257,1.3763052118479655
T0582,F06,2022,2858,6.417246505916783e-05,0.03229672074984888
T0582,F07,2023,2748,-0.002237413084457328,-1.0455893445262878
T0582,F08,2023,3176,-0.007500746200148008,-5.5222957503826615
T0583,F01,2020,2296,-0.002519733164524802,-7.575679511530581
T0583,F02,2020,5227,-0.0026441068436820815,-11.930423182831793
T0583,F03,2021,4124,-0.003653462024030669,-9.259281415888859
T0583,F04,2021,4149,-0.0026533001574203237,-9.409545673161636
T0583,F05,2022,4363,-0.0018280550431685658,-5.865184204262874
T0583,F06,2022,4675,-0.00212982958022634,-10.088227635614375
T0583,F07,2023,4276,-0.0019778375740518955,-9.021230892430095
T0583,F08,2023,5644,-0.0023826670193197886,-14.94285282289554
T0584,F01,2020,1892,-0.0017588514438521593,-1.9901113554017615
T0584,F02,2020,4457,-0.003498231307707514,-5.448102184349699
T0584,F03,2021,3671,-0.004283662124895529,-4.053545228121314
T0584,F04,2021,3605,-0.0030905540961881296,-4.624068954125367
T0584,F05,2022,3791,-0.000743779178912296,-0.9295139419886461
T0584,F06,2022,4000,-0.002027108296796511,-3.722555485498933
T0584,F07,2023,3700,-0.0018503532132307476,-3.3325064239467785
T0584,F08,2023,4844,-0.0027233208113150494,-7.332815475929107
T0585,F01,2020,1331,-0.002715425059720893,-1.3542500677550913
T0585,F02,2020,3242,-0.004546215338263089,-3.2140268650261983
T0585,F03,2021,2921,-0.005780118883017751,-2.472186883993089
T0585,F04,2021,2817,-0.003913349151194304,-2.4561513409785305
T0585,F05,2022,2930,0.0016189230822159762,0.884113127217629
T0585,F06,2022,3035,-0.0015161913166520983,-1.1642434835887532
T0585,F07,2023,2836,-0.003553318960725003,-2.6207490992872575
T0585,F08,2023,3687,-0.004074213356759491,-4.4278342002358775
T0586,F01,2020,985,-0.0048962608750552795,-1.5513055802790923
T0586,F02,2020,2425,-0.005850926649088584,-2.4884752605345315
T0586,F03,2021,2277,-0.010328153276421656,-2.6340110258776406
T0586,F04,2021,2177,-0.005869549758304798,-2.2309000719082253
T0586,F05,2022,2236,0.005433062259475515,1.8167330689911525
T0586,F06,2022,2342,0.0005073722746116951,0.2276266240959067
T0586,F07,2023,2150,-0.0034033281821931535,-1.6082012991692196
T0586,F08,2023,2729,-0.006402685181248307,-4.3588099146707755
T0587,F01,2020,7244,-0.002140027221900291,-12.907174556792299
T0587,F02,2020,14392,-0.0021216553627212307,-15.336604668801177
T0587,F03,2021,14122,-0.0020281725078981397,-8.96643836103178
T0587,F04,2021,14457,-0.0021371190296511026,-13.594004113948044
T0587,F05,2022,13410,-0.0015027056597432917,-8.452891566922133
T0587,F06,2022,14633,-0.0018865005781604704,-15.136538979273338
T0587,F07,2023,14719,-0.0020080048898907144,-17.03683359257413
T0587,F08,2023,15621,-0.00200196803366721,-20.790301261928896
T0588,F01,2020,4175,-0.0021611315394202742,-3.964543700373913
T0588,F02,2020,9984,-0.002334166703705518,-4.8916803517650695
T0588,F03,2021,10106,-0.0027554140487146147,-3.9740299289692804
T0588,F04,2021,10160,-0.0021775568011449605,-4.3185477423113205
T0588,F05,2022,9262,-0.000904884147982992,-1.5440507800604
T0588,F06,2022,10455,-0.001526733717598964,-3.651322790206065
T0588,F07,2023,10756,-0.00213023130487206,-5.36737190231345
T0588,F08,2023,11861,-0.002481626978694356,-8.161051849236896
T0589,F01,2020,2273,-0.003651819265239171,-2.411403031598242
T0589,F02,2020,5910,-0.002863884926057308,-2.566026032045424
T0589,F03,2021,6421,-0.00463566840851811,-2.646816484580473
T0589,F04,2021,6356,-0.002826642187653721,-2.2609687964890095
T0589,F05,2022,5628,0.002236481836532231,1.5758075620421952
T0589,F06,2022,6389,-0.00032894939580186626,-0.3165455187463346
T0589,F07,2023,6964,-0.0028192969568184532,-2.877742071342851
T0589,F08,2023,7611,-0.003514020159311879,-5.041148745293675
T0590,F01,2020,1478,-0.005224508200103295,-2.0225212424984553
T0590,F02,2020,4012,-0.004819747879387523,-2.354587039578982
T0590,F03,2021,4433,-0.009776644079517463,-3.397675232865269
T0590,F04,2021,4477,-0.005034515797589318,-2.3981338732050252
T0590,F05,2022,3879,0.005669922658848256,2.1739134287565687
T0590,F06,2022,4596,-6.503282479940706e-05,-0.037721138712195
T0590,F07,2023,4616,-0.0032689090870216255,-1.934691343605344
T0590,F08,2023,5147,-0.005288310032746179,-4.562425523654391
T0591,F01,2020,10084,-0.002084648380177442,-10.652509957404646
T0591,F02,2020,17186,-0.002258724044257888,-16.951716228456206
T0591,F03,2021,17202,-0.0024662803645458353,-10.784678319933588
T0591,F04,2021,17456,-0.0022179928462996543,-15.112928553393054
T0591,F05,2022,17007,-0.0017548087940428515,-10.182608920183126
T0591,F06,2022,17353,-0.0019567424130047194,-16.693065774355613
T0591,F07,2023,17103,-0.00210274790525016,-18.443282452796378
T0591,F08,2023,17438,-0.0021589716228678775,-24.334648174042854
T0592,F01,2020,6908,-0.0023496093728759236,-4.017414487038673
T0592,F02,2020,14275,-0.0027425749380791046,-6.116159336164012
T0592,F03,2021,15292,-0.003236388776250173,-4.412370018609307
T0592,F04,2021,15457,-0.0025728333606995796,-5.423190880191464
T0592,F05,2022,14647,-0.0010898166368297785,-1.8677523084215777
T0592,F06,2022,15116,-0.0016350016851934533,-4.2068840984194145
T0592,F07,2023,14899,-0.0024603707755203124,-6.324425078813335
T0592,F08,2023,15212,-0.00253130262479264,-8.893384498204364
T0593,F01,2020,3519,-0.0033836020069482613,-2.4738251194969654
T0593,F02,2020,8497,-0.0034351004476939205,-3.267363227341598
T0593,F03,2021,9545,-0.005063559339338612,-3.0197095518062738
T0593,F04,2021,9677,-0.004056850036479253,-3.703970278599012
T0593,F05,2022,8907,0.0011433372944826155,0.8734161151348843
T0593,F06,2022,9453,-0.0007631272622721406,-0.8615312109495656
T0593,F07,2023,9167,-0.0022152654575427772,-2.464951195240041
T0593,F08,2023,9308,-0.003475858689823573,-5.510008790495428
T0594,F01,2020,1886,-0.005010779595053381,-2.1294071046300647
T0594,F02,2020,4673,-0.005682008909957008,-2.826746736557776
T0594,F03,2021,5342,-0.007149962781686217,-2.2971221800178334
T0594,F04,2021,5082,-0.004973903442459639,-2.494836518681755
T0594,F05,2022,4753,0.003441426847437318,1.3542794942918959
T0594,F06,2022,5318,0.0003096336973005918,0.18303624153147766
T0594,F07,2023,5224,-0.0030009920870114975,-1.8946064338240043
T0594,F08,2023,5178,-0.006567596817214839,-5.459907515569644
T0595,F01,2020,9909,-0.0022227757970774394,-11.637594169602695
T0595,F02,2020,17262,-0.002277489226892566,-16.962241229827807
T0595,F03,2021,17300,-0.0024737549574890966,-10.643425558746266
T0595,F04,2021,17577,-0.0022017402775452713,-15.072748018829326
T0595,F05,2022,17203,-0.0017730526933627385,-10.568591052294096
T0595,F06,2022,17508,-0.0019714141433214024,-16.7726321397805
T0595,F07,2023,17218,-0.0020683065410010207,-18.231217365944353
